Date,Open,High,Low,Close,Adj Close,Volume
1997-11-17,43.416031,43.982586,43.386211,43.594944,18.937273,7359266
1997-11-18,43.535305,44.012405,43.117844,43.237118,18.781843,5189067
1997-11-19,43.237118,44.638596,43.147663,44.280773,19.235201,5433042
1997-11-20,44.757874,45.413883,44.131680,44.161499,19.183392,8195779
1997-11-21,44.131680,45.175335,43.624760,45.115696,19.597887,10782872
1997-11-24,44.787689,44.996422,43.714218,44.131680,19.170435,7191586
1997-11-25,44.668415,45.056061,44.310593,44.817509,19.468355,7926862
1997-11-26,44.847328,45.205154,44.698235,44.906967,19.507221,4857061
1997-11-28,45.205154,45.324429,45.115696,45.242428,19.652929,1564664
1997-12-01,45.324429,45.503342,45.205154,45.473522,19.753317,7230990
1997-12-02,45.473522,45.682251,45.234970,45.384064,19.714458,8859792
1997-12-03,45.294609,46.875000,45.234970,46.755726,20.406843,12406853
1997-12-04,49.379772,50.095421,48.902672,49.916508,21.786379,20388002
1997-12-05,49.290314,49.916508,48.544846,49.856869,21.760353,9102928
1997-12-08,49.797234,50.065601,49.439407,49.976147,21.812412,5700282
1997-12-09,49.707775,50.632156,49.558681,50.125240,21.877483,7896890
1997-12-10,49.737595,50.155056,49.200859,50.035782,21.838436,6314200
1997-12-11,49.618320,50.691795,49.499046,49.916508,21.786379,6820594
1997-12-12,50.005962,50.065601,49.051765,49.976147,21.812412,4483344
1997-12-15,49.856869,51.168892,49.648140,50.333969,21.968580,4907784
1997-12-16,50.423428,51.139072,50.184875,50.900524,22.215857,5079446
1997-12-17,51.139072,51.467079,50.333969,51.198711,22.346001,6580811
1997-12-18,50.572517,51.198711,49.797234,50.155056,21.890497,6270603
1997-12-19,49.797234,50.184875,48.067749,48.962311,21.369923,9082806
1997-12-22,49.797234,50.572517,49.141220,50.542702,22.059681,5019501
1997-12-23,50.274330,50.900524,49.767414,49.827053,21.747334,4495291
1997-12-24,50.155056,50.155056,48.246658,48.306297,21.083584,2905056
1997-12-26,48.544846,49.379772,48.515030,49.379772,21.552113,1824358
1997-12-29,49.737595,50.184875,49.648140,49.976147,21.812412,3537000
1997-12-30,50.095421,51.049618,50.005962,50.900524,22.215857,3103966
1997-12-31,50.811069,51.019798,50.035782,50.572517,22.072695,2844691
1998-01-02,50.214695,51.437260,50.065601,51.347805,22.411076,4791666
1998-01-05,51.347805,51.944180,50.840885,51.645992,22.541224,6298480
1998-01-06,50.781250,51.467079,50.751431,50.930344,22.228880,5057438
1998-01-07,50.453243,50.572517,49.528866,50.155056,21.890497,6228264
1998-01-08,49.916508,51.019798,49.827053,50.661976,22.111742,5134362
1998-01-09,50.512882,50.632156,48.962311,49.081585,21.421968,6614347
1998-01-12,48.664124,50.751431,48.365936,50.661976,22.111742,8138139
1998-01-13,50.691795,51.019798,50.572517,50.691795,22.124760,6517931
1998-01-14,50.811069,52.480915,50.691795,52.421280,22.879602,10690438
1998-01-15,52.123093,52.242367,51.824905,51.854725,22.632330,6655010
1998-01-16,52.212547,52.779102,51.884541,52.361641,22.853569,7687290
1998-01-20,52.779102,55.343510,52.719467,55.104961,24.050913,10955373
1998-01-21,54.627865,55.015507,53.435116,54.389313,23.738565,6989531
1998-01-22,53.912212,54.687500,53.703484,53.733303,23.452250,4983869
1998-01-23,54.210400,54.270039,52.987835,53.882397,23.517321,5152387
1998-01-26,54.389313,54.836594,54.210400,54.389313,23.738565,4305813
1998-01-27,54.091125,55.582062,53.971851,54.627865,23.842682,8033549
1998-01-28,55.104961,56.566078,55.015507,56.118797,24.493416,8948034
1998-01-29,56.059158,56.774811,55.731155,56.238071,24.545465,6800891
1998-01-30,56.059158,56.118797,55.641697,55.999523,24.441359,4463642
1998-02-02,57.251907,57.341366,56.178436,56.178436,24.519444,7056603
1998-02-03,55.939884,55.939884,54.568226,55.462788,24.207088,7522334
1998-02-04,54.985687,55.134781,54.627865,54.866413,23.946795,4089506
1998-02-05,55.224236,55.283875,53.673664,54.031490,23.582392,5604914
1998-02-06,54.091125,55.164600,53.942032,54.508587,23.790625,5407261
1998-02-09,54.747135,55.224236,54.120945,55.224236,24.102961,4062467
1998-02-10,55.582062,56.178436,55.283875,56.029343,24.454372,6192213
1998-02-11,56.297710,56.297710,55.432968,56.059158,24.467384,4496968
1998-02-12,56.059158,56.506439,55.224236,56.208256,24.532465,4770286
1998-02-13,55.760975,56.238071,55.582062,56.148617,24.506428,3363451
1998-02-17,56.446804,57.639553,56.297710,57.192272,24.961941,7864192
1998-02-18,57.311546,59.279579,57.072994,59.279579,25.872950,8216320
1998-02-19,58.623569,58.981392,58.235928,58.325382,25.456490,4737589
1998-02-20,58.414837,59.607586,57.818462,59.488312,25.964052,6607221
1998-02-23,60.233780,62.440365,60.233780,62.321087,27.200451,10153024
1998-02-24,61.575619,62.022900,60.830154,61.038883,26.640816,7039626
1998-02-25,61.486164,61.486164,60.263596,60.531967,26.419567,5640336
1998-02-26,60.651241,61.128342,59.726860,60.114506,26.237360,4350667
1998-02-27,60.293415,61.009064,60.233780,60.859970,26.562716,4257605
1998-03-02,60.859970,61.128342,60.353054,60.502148,26.406549,3398245
1998-03-03,60.442509,61.187977,60.263596,60.502148,26.406549,3537629
1998-03-04,60.025047,60.203960,59.428673,59.577766,26.095688,3748067
1998-03-05,59.279579,60.293415,59.011211,59.011211,25.847553,5268086
1998-03-06,59.339218,61.128342,59.339218,60.770515,26.618137,4049682
1998-03-09,60.889790,61.515984,60.710876,61.396709,26.892416,3894787
1998-03-10,61.396709,62.470181,61.396709,62.410545,27.336487,4829603
1998-03-11,62.291267,62.500000,61.873806,61.903625,27.114445,2880533
1998-03-12,61.545803,61.843990,61.009064,61.575619,26.970785,3240416
1998-03-13,62.201813,62.291267,60.889790,61.187977,26.800993,3324046
1998-03-16,61.187977,61.873806,60.919609,61.784351,27.062210,3236224
1998-03-17,61.814171,63.156010,61.665077,63.036736,27.610781,4448550
1998-03-18,62.977100,63.036736,62.380726,62.738548,27.480156,3041506
1998-03-19,62.738548,63.066555,61.903625,62.500000,27.375677,2889965
1998-03-20,62.649094,62.947281,62.082539,62.917461,27.558521,5452534
1998-03-23,62.738548,63.066555,61.933445,62.529819,27.388733,4317550
1998-03-24,63.215649,63.364742,62.529819,62.917461,27.558521,3119058
1998-03-25,62.887642,62.917461,60.651241,62.022900,27.166695,5052618
1998-03-26,62.022900,62.440365,60.949429,61.307251,26.853245,4406630
1998-03-27,61.665077,62.231632,60.472328,60.949429,26.696510,6133315
1998-03-30,60.710876,61.128342,60.233780,60.233780,26.383041,3487744
1998-03-31,60.830154,61.665077,60.770515,61.158157,26.787926,3946768
1998-04-01,61.247616,62.022900,60.472328,61.963264,27.140577,5588984
1998-04-02,62.440365,63.245468,61.903625,63.156010,27.663002,5127026
1998-04-03,63.185829,63.334923,62.440365,62.708733,27.467096,4551674
1998-04-06,63.454197,63.454197,62.768368,62.947281,27.571585,3535952
1998-04-07,62.678913,62.857822,61.814171,62.380726,27.323423,3127651
1998-04-08,62.500000,62.738548,60.591602,60.979244,26.709562,5991206
1998-04-09,61.009064,61.307251,59.935593,60.233780,26.383041,5263685
1998-04-13,60.233780,60.472328,59.011211,59.756680,26.174070,6729837
1998-04-14,60.114506,60.263596,59.190125,59.637405,26.121822,3977160
1998-04-15,59.637405,59.816319,57.758827,58.921757,25.808369,6416066
1998-04-16,57.729008,57.818462,56.178436,56.983540,24.959391,12048437
1998-04-17,56.774811,57.669369,55.999523,57.430820,25.155323,10287378
1998-04-20,58.623569,58.862118,57.907921,58.325382,25.547148,7150504
1998-04-21,58.206108,58.235928,57.281727,57.311546,25.103069,5153226
1998-04-22,57.251907,57.967556,56.774811,57.072994,24.998583,4354440
1998-04-23,57.251907,57.579914,56.864265,57.430820,25.155323,5177749
1998-04-24,56.774811,56.983540,55.403149,55.582062,24.345533,7232667
1998-04-27,54.806774,54.896233,53.196564,53.822758,23.574934,8607853
1998-04-28,54.627865,55.164600,54.150764,55.104961,24.136566,6603238
1998-04-29,55.224236,55.820610,54.508587,55.343510,24.241051,5790829
1998-04-30,55.701336,57.520275,55.582062,57.490459,25.181450,7560691
1998-05-01,57.132633,57.371181,54.866413,55.492603,24.306364,9986602
1998-05-04,56.059158,56.655533,55.403149,55.432968,24.280233,5420256
1998-05-05,55.552242,55.552242,54.747135,55.313694,24.227995,4451904
1998-05-06,55.432968,55.492603,54.568226,55.104961,24.136566,3609731
1998-05-07,55.015507,55.999523,54.657681,54.866413,24.032074,5625874
1998-05-08,55.224236,56.536259,55.164600,56.238071,24.632872,5223442
1998-05-11,56.744991,57.192272,56.238071,56.327530,24.672071,4482506
1998-05-12,56.297710,56.536259,55.850430,56.029343,24.541454,3823733
1998-05-13,56.059158,56.387165,55.701336,55.999523,24.528387,3818702
1998-05-14,55.343510,56.536259,55.343510,56.327530,24.672071,3657101
1998-05-15,56.894085,57.311546,55.611881,55.701336,24.397774,7940067
1998-05-18,55.820610,57.192272,55.641697,57.072994,24.998583,4967730
1998-05-19,57.788647,57.997375,56.178436,56.715172,24.841852,5845954
1998-05-20,57.371181,57.669369,56.297710,57.520275,25.194494,4242723
1998-05-21,57.550095,57.550095,56.476624,56.625717,24.802670,2976530
1998-05-22,56.864265,57.162453,56.178436,56.297710,24.658995,2240414
1998-05-26,57.013359,57.132633,55.582062,55.582062,24.345533,3562781
1998-05-27,55.999523,56.864265,55.373329,56.685352,24.828800,6131219
1998-05-28,56.715172,57.072994,56.178436,56.744991,24.854912,3252154
1998-05-29,57.132633,57.222092,55.701336,55.820610,24.450033,3582902
1998-06-01,55.820610,56.297710,54.896233,55.582062,24.345533,4388814
1998-06-02,55.820610,55.820610,54.508587,54.926048,24.058197,4512269
1998-06-03,54.836594,54.955868,53.614025,53.703484,23.615002,4856222
1998-06-04,53.733303,55.343510,53.196564,55.194420,24.270624,5689802
1998-06-05,56.655533,57.043179,56.327530,57.043179,25.083563,6494456
1998-06-08,57.251907,58.206108,57.132633,57.967556,25.490055,6971715
1998-06-09,58.027195,59.190125,57.818462,58.683205,25.804750,7269347
1998-06-10,58.802483,61.009064,58.713024,60.174141,26.460342,10660256
1998-06-11,60.651241,61.128342,60.114506,60.353054,26.539028,8025165
1998-06-12,59.995228,60.472328,59.458492,60.323235,26.525908,6897936
1998-06-15,59.816319,60.114506,59.160305,59.160305,26.014538,4537840
1998-06-16,59.518131,60.591602,58.981392,60.412689,26.565254,5814304
1998-06-17,61.038883,61.307251,60.502148,60.949429,26.801275,5375402
1998-06-18,60.859970,61.784351,60.740696,61.486164,27.037283,4670098
1998-06-19,62.470181,62.470181,60.203960,60.531967,26.617678,7544552
1998-06-22,60.531967,60.591602,59.786499,60.025047,26.394793,3262424
1998-06-23,60.144321,61.038883,59.816319,60.740696,26.709480,4887872
1998-06-24,60.651241,63.126194,60.412689,62.619274,27.535543,6237696
1998-06-25,62.440365,63.662930,62.261452,62.321087,27.404417,5987434
1998-06-26,62.857822,63.394562,62.649094,62.708733,27.574883,3559427
1998-06-29,63.394562,63.782204,62.410545,63.334923,27.850229,4146307
1998-06-30,63.454197,64.050575,63.066555,63.812023,28.060030,6790411
1998-07-01,63.275288,63.633110,62.678913,63.528744,27.935469,6107534
1998-07-02,63.573475,63.812023,63.126194,63.334923,27.850229,2899187
1998-07-06,63.275288,64.438217,63.126194,64.348763,28.296059,3926018
1998-07-07,64.378578,64.587311,63.543655,63.633110,27.981358,4026835
1998-07-08,63.513836,64.140030,63.484016,63.752384,28.033808,2946138
1998-07-09,63.752384,64.557487,62.500000,62.947281,27.679781,5895000
1998-07-10,62.977100,63.692749,62.321087,63.215649,27.797791,4236435
1998-07-13,63.215649,64.378578,63.215649,64.348763,28.296059,3518136
1998-07-14,64.408394,65.630966,64.348763,65.541512,28.820534,4866074
1998-07-15,65.362595,65.780060,64.766220,65.183685,28.663187,3967938
1998-07-16,65.064407,66.137878,65.034592,66.018608,29.030329,3737378
1998-07-17,66.108063,66.376434,65.780060,65.839699,28.951672,3939432
1998-07-20,65.958969,66.316795,65.571327,66.018608,29.030329,3651861
1998-07-21,62.738548,62.977100,61.307251,61.337070,26.971716,19356770
1998-07-22,60.830154,60.949429,58.444656,59.697041,26.250563,15556512
1998-07-23,60.710876,60.710876,58.683205,58.891937,25.896534,8001270
1998-07-24,59.577766,60.293415,59.100670,59.995228,26.381674,6577458
1998-07-27,59.637405,60.621422,59.398853,59.667225,26.237442,5645995
1998-07-28,59.041031,60.203960,57.639553,59.398853,26.119434,7995821
1998-07-29,59.219944,59.518131,58.206108,58.832298,25.870310,5325098
1998-07-30,58.713024,60.203960,58.713024,60.203960,26.473457,4296800
1998-07-31,59.786499,60.084686,57.729008,58.951572,25.922760,4538678
1998-08-03,58.623569,59.309399,57.967556,57.967556,25.490055,4210445
1998-08-04,58.921757,58.981392,56.834446,56.834446,24.991783,8665702
1998-08-05,56.834446,58.534115,55.999523,57.788647,25.411373,8770083
1998-08-06,57.788647,59.190125,57.669369,58.325382,25.647400,4234758
1998-08-07,58.027195,59.398853,57.937740,59.100670,25.988325,5488166
1998-08-10,59.458492,61.068703,59.428673,60.174141,26.460342,6618330
1998-08-11,59.398853,59.547947,57.669369,59.160305,26.014538,9955371
1998-08-12,59.398853,59.816319,57.878101,59.756680,26.276785,6794184
1998-08-13,59.756680,60.979244,59.190125,60.472328,26.591467,6944048
1998-08-14,60.502148,61.426525,60.353054,60.770515,26.722591,7119902
1998-08-17,61.068703,62.708733,61.009064,62.619274,27.535543,7518142
1998-08-18,62.261452,62.917461,61.873806,62.738548,27.587997,6235181
1998-08-19,62.857822,62.917461,62.231632,62.470181,27.469984,5075254
1998-08-20,61.694897,61.843990,61.128342,61.396709,26.997950,6554821
1998-08-21,60.114506,61.724712,59.637405,61.545803,27.063517,10008400
1998-08-24,61.545803,63.036736,61.486164,62.678913,27.561769,5754358
1998-08-25,62.738548,63.871658,62.738548,63.692749,28.007595,6113403
1998-08-26,63.096375,64.438217,62.857822,63.633110,27.981358,7287792
1998-08-27,62.708733,63.692749,61.545803,61.605438,27.089731,7848682
1998-08-28,61.784351,62.142178,59.547947,60.770515,26.722591,7032499
1998-08-31,60.770515,60.979244,54.896233,55.313694,24.323071,10378973
1998-09-01,56.238071,59.160305,54.866413,58.444656,25.699844,11024541
1998-09-02,57.997375,59.160305,56.983540,57.251907,25.286819,7609109
1998-09-03,56.834446,59.041031,56.297710,58.921757,26.024359,8101878
1998-09-04,58.683205,59.369038,57.072994,58.265743,25.734617,7459874
1998-09-08,59.637405,60.114506,59.428673,59.875954,26.445801,8118856
1998-09-09,59.875954,61.277431,59.637405,60.323235,26.643362,6740526
1998-09-10,59.697041,59.905773,58.623569,59.070850,26.090197,8734242
1998-09-11,59.160305,61.098522,58.981392,61.068703,26.972612,5933986
1998-09-14,62.201813,63.334923,61.843990,62.977100,27.815525,8058910
1998-09-15,63.096375,65.362595,63.066555,64.646950,28.553040,10853717
1998-09-16,64.408394,64.646950,63.752384,64.527672,28.500349,6704266
1998-09-17,63.454197,64.110207,62.708733,63.841843,28.197435,6550419
1998-09-18,64.289124,64.587311,63.245468,64.140030,28.329161,7934408
1998-09-21,63.096375,65.839699,62.798187,64.706581,28.579374,6242726
1998-09-22,64.945137,65.302956,64.289124,65.183685,28.790096,5372258
1998-09-23,65.362595,66.167702,65.124046,66.108063,29.198372,6984710
1998-09-24,65.839699,66.078247,65.362595,65.422234,28.895460,5994770
1998-09-25,63.752384,64.408394,62.738548,62.738548,27.710133,6412712
1998-09-28,62.977100,63.215649,61.068703,61.426525,27.130667,8990163
1998-09-29,61.665077,63.573475,61.158157,62.947281,27.802336,8183413
1998-09-30,62.947281,63.901478,61.366890,61.814171,27.301861,6810952
1998-10-01,61.426525,62.171993,59.488312,59.637405,26.340448,8337888
1998-10-02,59.607586,61.784351,58.206108,60.949429,26.919939,8952435
1998-10-05,61.068703,62.500000,59.697041,61.426525,27.130667,8511227
1998-10-06,62.022900,62.708733,59.756680,60.889790,26.893591,6580602
1998-10-07,60.770515,62.082539,58.563931,60.025047,26.511658,8024536
1998-10-08,58.981392,61.247616,58.027195,60.591602,26.761892,9229317
1998-10-09,61.038883,62.201813,60.233780,62.052719,27.407227,6368906
1998-10-12,63.096375,63.871658,62.380726,62.559635,27.631130,5123043
1998-10-13,62.500000,63.513836,62.022900,62.380726,27.552103,7282762
1998-10-14,61.426525,62.977100,60.949429,61.724712,27.262356,6214430
1998-10-15,61.187977,63.812023,61.158157,63.573475,28.078915,6725435
1998-10-16,63.931297,64.885498,62.559635,64.885498,28.658403,12645587
1998-10-19,64.408394,64.766220,63.394562,63.812023,28.184284,7068970
1998-10-20,64.348763,64.348763,61.963264,62.321087,27.525763,9377923
1998-10-21,62.321087,64.050575,62.291267,63.573475,28.078915,6144843
1998-10-22,63.454197,64.140030,62.619274,63.662930,28.118418,4412499
1998-10-23,63.543655,64.050575,62.261452,62.291267,27.512583,4593594
1998-10-26,62.738548,63.633110,62.410545,62.798187,27.736490,3797114
1998-10-27,63.454197,63.454197,62.589455,62.857822,27.762831,3550624
1998-10-28,63.573475,63.603291,62.738548,62.977100,27.815525,3211072
1998-10-29,63.215649,64.885498,63.215649,64.855675,28.645233,5948867
1998-10-30,65.243324,65.243324,64.050575,64.438217,28.460846,6492989
1998-11-02,64.766220,66.257156,64.169846,66.078247,29.185217,5741363
1998-11-03,66.078247,66.764076,65.243324,66.585159,29.409103,5082171
1998-11-04,66.793892,67.509544,65.541512,65.988785,29.145700,8372682
1998-11-05,65.392410,67.897186,65.332779,67.718269,29.909567,6791459
1998-11-06,67.688454,69.417938,67.598999,69.149574,30.541735,6939437
1998-11-09,69.179390,69.656487,68.523376,69.447762,30.673452,5641803
1998-11-10,69.507393,70.908875,69.328484,70.044128,30.936855,6072531
1998-11-11,69.179390,69.179390,68.105919,68.702293,30.344189,6315877
1998-11-12,68.672470,69.775764,68.463737,69.358299,30.633938,4672194
1998-11-13,69.328484,69.716125,68.881203,69.477577,30.686625,3523586
1998-11-16,69.805580,70.491409,69.477577,70.282684,31.042215,2845320
1998-11-17,70.133591,71.326340,69.835403,70.312500,31.055374,4228470
1998-11-18,70.312500,71.445610,69.656487,71.266701,31.476831,3924760
1998-11-19,71.475426,71.922707,70.938690,71.713982,31.674385,4365339
1998-11-20,71.892891,72.340172,71.385971,72.280533,31.924618,4936918
1998-11-23,72.340172,74.487122,72.191078,74.427483,32.872883,5164544
1998-11-24,74.188934,76.276237,73.503098,75.679863,33.426025,8670523
1998-11-25,75.679863,76.067513,75.083488,75.620232,33.399681,4473283
1998-11-27,75.262405,75.828957,75.262405,75.799141,33.478687,1393630
1998-11-30,75.381676,75.381676,73.801285,74.010017,32.688496,4741152
1998-12-01,73.592560,75.113312,72.340172,74.904579,33.083588,5838198
1998-12-02,74.278389,75.739502,73.711830,75.560593,33.488510,5191792
1998-12-03,75.202766,75.978050,73.771469,73.890747,32.748444,4558590
1998-12-04,73.860924,75.262405,73.860924,75.202766,33.329929,3631739
1998-12-07,74.725670,75.471138,74.159111,75.232590,33.343151,2626288
1998-12-08,74.427483,75.858780,74.367844,75.709686,33.554604,5067709
1998-12-09,75.441315,77.170799,72.399811,72.489265,32.127312,9950131
1998-12-10,70.401955,71.326340,69.149574,69.775764,30.924679,16709731
1998-12-11,69.179390,71.057968,69.089935,69.447762,30.779320,8582910
1998-12-14,69.358299,70.193222,69.179390,69.447762,30.779320,7663605
1998-12-15,69.417938,69.656487,67.509544,69.596848,30.845390,7806133
1998-12-16,69.596848,70.968513,69.596848,70.491409,31.241858,5554610
1998-12-17,70.849236,71.057968,70.282684,70.580872,31.281506,3747438
1998-12-18,70.610687,70.610687,68.851387,68.940842,30.554644,8661301
1998-12-21,68.851387,70.700142,68.493561,68.732109,30.462149,6335789
1998-12-22,69.298660,70.819420,68.821564,70.312500,31.162560,4918054
1998-12-23,70.789597,71.743797,70.431778,71.385971,31.638327,4301830
1998-12-24,71.684158,71.684158,70.580872,70.998329,31.466534,1301826
1998-12-28,71.564888,71.684158,70.282684,70.610687,31.294729,2383781
1998-12-29,70.312500,72.191078,69.805580,72.071800,31.942284,4005875
1998-12-30,71.892891,72.280533,70.968513,70.998329,31.466534,3270598
1998-12-31,70.849236,71.147423,69.895035,70.372139,31.189003,3232032
1999-01-04,70.908875,72.847092,70.908875,71.445610,31.664755,6748701
1999-01-05,71.445610,72.161263,71.445610,71.922707,31.876200,4596528
1999-01-06,72.340172,73.324188,72.071800,73.324188,32.497349,5031867
1999-01-07,72.578720,73.324188,72.280533,72.668175,32.206593,4409565
1999-01-08,72.727814,73.473282,71.147423,73.383827,32.523785,6466998
1999-01-11,72.906731,72.906731,71.087784,71.892891,31.862995,7290517
1999-01-12,71.087784,71.863075,70.252861,70.580872,31.281506,5948029
1999-01-13,69.656487,70.521233,69.358299,70.312500,31.162560,7496344
1999-01-14,69.835403,70.461594,68.940842,69.060112,30.607504,5442474
1999-01-15,69.656487,70.551048,69.477577,70.193222,31.109697,5274794
1999-01-19,70.908875,70.908875,69.417938,70.491409,31.241858,4767142
1999-01-20,70.431778,71.505249,69.417938,71.028152,31.479740,5741782
1999-01-21,71.147423,72.608543,69.626671,69.805580,30.937883,6627133
1999-01-22,69.656487,70.610687,66.316795,66.316795,29.391670,5396362
1999-01-25,65.362595,65.839699,64.378578,65.601143,29.074488,14134376
1999-01-26,65.004768,68.702293,64.974953,68.702293,30.448917,11961034
1999-01-27,69.179390,69.775764,68.583015,68.583015,30.396057,8131851
1999-01-28,68.702293,68.881203,67.420090,67.956825,30.118536,6270603
1999-01-29,68.404106,70.312500,66.555344,70.014313,31.030399,6557126
1999-02-01,69.895035,70.580872,69.358299,70.103767,31.070051,4694830
1999-02-02,70.968513,71.713982,70.759781,71.713982,31.783703,6697768
1999-02-03,71.713982,72.101624,70.610687,71.505249,31.691193,5709923
1999-02-04,71.922707,72.489265,71.087784,71.684158,31.770493,4724594
1999-02-05,71.863075,71.863075,70.312500,71.266701,31.585474,4573682
1999-02-08,71.266701,71.684158,70.610687,71.505249,31.691193,4095165
1999-02-09,70.908875,71.028152,69.209206,69.358299,30.739666,4197450
1999-02-10,69.298660,70.431778,68.881203,69.775764,30.924679,4988270
1999-02-11,69.686310,72.280533,69.567032,71.922707,31.876200,4807386
1999-02-12,71.922707,72.817268,71.177238,71.803436,31.823351,5601350
1999-02-16,72.936546,73.920563,72.638359,73.443466,32.550209,5991626
1999-02-17,73.473282,73.652199,71.982346,72.697998,32.219826,5155741
1999-02-18,73.234734,75.143127,72.519081,74.308205,32.933460,6345850
1999-02-19,74.248566,75.858780,73.592560,75.381676,33.409225,4694306
1999-02-22,75.858780,78.005722,75.262405,78.005722,34.572216,7193367
1999-02-23,78.005722,78.244278,76.634064,77.349716,34.281479,5021911
1999-02-24,76.812981,78.184639,75.620232,75.858780,33.620670,3715474
1999-02-25,75.500954,77.468987,75.143127,77.111160,34.175747,4484392
1999-02-26,77.647903,78.244278,75.262405,77.767174,34.466488,4470139
1999-03-01,77.886452,77.886452,75.739502,76.097328,33.726433,3690951
1999-03-02,76.335876,77.230438,75.083488,75.799141,33.594238,3852343
1999-03-03,75.739502,76.037689,74.427483,74.844940,33.284473,3681414
1999-03-04,74.904579,76.932251,74.427483,76.753342,34.133167,5516462
1999-03-05,78.125000,79.138840,77.767174,78.959923,35.114456,6492360
1999-03-08,77.647903,79.794846,77.528625,79.138840,35.194027,6287686
1999-03-09,78.661736,79.794846,77.886452,79.317749,35.273594,4574939
1999-03-10,78.721375,79.019562,77.826813,79.019562,35.140987,5138763
1999-03-11,79.377388,79.377388,77.528625,79.019562,35.140987,4679425
1999-03-12,79.377388,80.152672,77.588264,80.033394,35.591850,8644952
1999-03-15,80.093033,80.749046,79.556297,80.391220,35.750980,4642954
1999-03-16,81.106873,82.538170,80.987595,81.941795,36.440533,5421304
1999-03-17,81.822517,81.882156,79.914124,80.152672,35.644878,4016565
1999-03-18,80.152672,82.955627,80.152672,82.061066,36.493587,3997910
1999-03-19,83.253815,83.373093,82.061066,82.061066,36.493587,6392276
1999-03-22,82.180344,83.015266,81.405060,82.418892,36.652710,2732555
1999-03-23,82.776718,83.253815,78.363548,79.198471,35.220531,4808224
1999-03-24,78.959923,79.138840,77.528625,78.602097,34.955330,3911136
1999-03-25,78.542465,78.959923,77.290077,78.781013,35.034893,4269447
1999-03-26,78.005722,78.065361,76.574425,76.693703,34.106647,4296066
1999-03-29,77.290077,78.482826,77.111160,78.005722,34.690117,3767560
1999-03-30,77.170799,78.661736,76.932251,78.482826,34.902283,3058169
1999-03-31,78.125000,78.721375,76.455154,76.455154,34.000572,3981247
1999-04-01,76.753342,76.932251,75.560593,76.276237,33.920990,4224278
1999-04-05,76.276237,76.335876,74.188934,74.606392,33.178398,6633106
1999-04-06,74.606392,75.918419,74.188934,74.487122,33.125343,3799105
1999-04-07,75.560593,76.574425,74.606392,76.514793,34.027073,3893949
1999-04-08,76.276237,78.661736,76.097328,77.886452,34.637066,5151130
1999-04-09,78.482826,79.556297,77.528625,79.437019,35.326633,3868482
1999-04-12,79.317749,81.166512,79.079201,81.106873,36.069256,4018137
1999-04-13,80.271950,80.927956,78.244278,79.317749,35.273594,4311996
1999-04-14,78.125000,78.423187,74.188934,74.904579,33.311005,5494454
1999-04-15,74.427483,75.262405,71.863075,73.831108,32.833614,8606071
1999-04-16,72.697998,75.858780,71.684158,74.069656,32.939713,11062898
1999-04-19,74.785301,74.844940,69.417938,69.775764,31.030149,7744091
1999-04-20,70.610687,73.354012,70.312500,71.803436,31.931881,7595380
1999-04-21,72.280533,72.996185,71.684158,72.399811,32.197102,6545703
1999-04-22,72.220894,74.666031,70.610687,74.308205,33.045780,6385464
1999-04-23,73.115456,73.413643,71.684158,72.280533,32.144051,4878754
1999-04-26,71.564888,71.624519,69.895035,70.610687,31.401461,6627342
1999-04-27,70.610687,71.087784,70.133591,70.193222,31.215796,5165068
1999-04-28,69.179390,69.596848,66.913170,67.509544,30.022345,7653963
1999-04-29,67.569176,67.569176,64.825859,67.151718,29.863197,8624726
1999-04-30,67.748093,68.523376,65.839699,67.151718,29.863197,7782972
1999-05-03,66.793892,67.807732,66.436066,67.449905,29.995810,5884625
1999-05-04,67.628815,69.656487,67.032440,67.628815,30.075388,6595798
1999-05-05,67.748093,69.596848,66.436066,69.477577,30.897537,5863036
1999-05-06,69.477577,71.207062,69.179390,70.968513,31.560562,5263266
1999-05-07,71.564888,72.340172,70.372139,71.087784,31.613621,4946246
1999-05-10,70.133591,70.252861,68.463737,68.821564,30.605801,4502208
1999-05-11,69.060112,69.179390,67.807732,68.284828,30.367123,5259598
1999-05-12,68.225189,69.954674,67.270988,68.284828,30.367123,7658365
1999-05-13,69.895035,69.895035,68.940842,69.656487,30.977106,5845534
1999-05-14,68.940842,69.000481,67.748093,67.986641,30.234507,4020442
1999-05-17,67.807732,68.642654,67.688454,68.642654,30.526247,3611618
1999-05-18,68.940842,69.060112,66.853531,67.092079,29.836681,5717050
1999-05-19,67.688454,68.105919,66.972801,67.270988,29.916241,4604598
1999-05-20,67.509544,69.895035,67.449905,68.940842,30.658846,5181417
1999-05-21,69.775764,70.312500,67.509544,68.046280,30.261028,7942792
1999-05-24,66.972801,67.986641,65.958969,66.674622,29.651024,6243146
1999-05-25,65.899330,66.793892,64.945137,65.124046,28.961481,6648931
1999-05-26,65.839699,66.257156,63.752384,64.229485,28.563656,6837886
1999-05-27,63.513836,65.481873,62.977100,62.977100,28.006699,7847843
1999-05-28,62.977100,64.766220,62.977100,64.527672,28.696262,6818498
1999-06-01,64.885498,65.302956,63.454197,65.004768,28.908426,5165487
1999-06-02,64.169846,64.587311,63.215649,63.692749,28.437666,3959973
1999-06-03,64.885498,65.243324,63.931297,65.183685,29.103342,5259074
